"xseconds,"rate"
"5:","142"
"10:","139"
"15:","139"
"20:","136"
"25:","139"
"30:","138"
"35:","141"
"40:","280"
"45:","299"
"50:","276"
"55:","266"
"60:","267"
"65:","266"
"70:","255"
"75:","276"
"80:","280"
"85:","264"
"90:","267"
"95:","271"
"100:","265"
"105:","272"
"110:","268"
"115:","271"
"120:","272"
"125:","258"
"130:","263"
"135:","270"
"140:","267"
"145:","266"
"150:","273"
"155:","264"
"160:","272"
"165:","266"
"170:","276"
"175:","268"
"180:","268"
"185:","268"
"190:","266"
"195:","271"
"200:","267"
"205:","258"
"210:","264"
"215:","269"
"220:","265"
"225:","270"
"230:","327"
"235:","398"
"240:","390"
