"xseconds,"rate"
"5:","264"
"10:","234"
"15:","233"
"20:","234"
"25:","226"
"30:","233"
"35:","217"
"40:","233"
"45:","199"
"50:","174"
"55:","238"
"60:","288"
"65:","280"
"70:","270"
"75:","286"
"80:","277"
"85:","281"
"90:","282"
"95:","271"
"100:","282"
"105:","276"
"110:","274"
"115:","278"
"120:","276"
"125:","266"
"130:","271"
"135:","273"
"140:","270"
"145:","281"
"150:","283"
"155:","274"
"160:","279"
"165:","282"
"170:","282"
"175:","277"
"180:","291"
"185:","272"
"190:","279"
"195:","278"
"200:","274"
"205:","283"
"210:","268"
"215:","287"
"220:","291"
"225:","280"
"230:","282"
"235:","279"
"240:","281"
