"xseconds,"rate"
"5:","167"
"10:","176"
"15:","176"
"20:","175"
"25:","176"
"30:","176"
"35:","176"
"40:","287"
"45:","316"
"50:","332"
"55:","342"
"60:","328"
"65:","331"
"70:","328"
"75:","322"
"80:","315"
"85:","338"
"90:","326"
"95:","324"
"100:","329"
"105:","326"
"110:","338"
"115:","312"
"120:","316"
"125:","327"
"130:","321"
"135:","319"
"140:","334"
"145:","328"
"150:","328"
"155:","317"
"160:","328"
"165:","338"
"170:","325"
"175:","333"
"180:","323"
"185:","327"
"190:","318"
"195:","329"
"200:","326"
"205:","319"
"210:","323"
"215:","314"
"220:","318"
"225:","324"
"230:","327"
"235:","340"
"240:","394"
