"xseconds,"rate"
"5:","138"
"10:","139"
"15:","139"
"20:","136"
"25:","139"
"30:","138"
"35:","141"
"40:","261"
"45:","283"
"50:","270"
"55:","264"
"60:","262"
"65:","261"
"70:","251"
"75:","270"
"80:","274"
"85:","261"
"90:","266"
"95:","269"
"100:","260"
"105:","266"
"110:","265"
"115:","269"
"120:","267"
"125:","255"
"130:","257"
"135:","268"
"140:","262"
"145:","262"
"150:","267"
"155:","261"
"160:","268"
"165:","263"
"170:","273"
"175:","265"
"180:","264"
"185:","263"
"190:","263"
"195:","267"
"200:","263"
"205:","253"
"210:","262"
"215:","266"
"220:","263"
"225:","265"
"230:","324"
"235:","397"
"240:","390"
