"xseconds,"rate"
"5:","286"
"10:","177"
"15:","178"
"20:","180"
"25:","180"
"30:","181"
"35:","179"
"40:","180"
"45:","185"
"50:","187"
"55:","204"
"60:","217"
"65:","217"
"70:","218"
"75:","217"
"80:","217"
"85:","222"
"90:","218"
"95:","219"
"100:","221"
"105:","219"
"110:","220"
"115:","218"
"120:","218"
"125:","218"
"130:","221"
"135:","224"
"140:","225"
"145:","223"
"150:","222"
"155:","221"
"160:","220"
"165:","222"
"170:","221"
"175:","221"
"180:","220"
"185:","221"
"190:","221"
"195:","221"
"200:","213"
"205:","216"
"210:","224"
"215:","215"
"220:","223"
"225:","218"
"230:","219"
"235:","228"
"240:","270"
