"xseconds,"rate"
"5:","139"
"10:","139"
"15:","140"
"20:","136"
"25:","139"
"30:","138"
"35:","141"
"40:","260"
"45:","282"
"50:","264"
"55:","254"
"60:","256"
"65:","249"
"70:","249"
"75:","264"
"80:","265"
"85:","254"
"90:","255"
"95:","265"
"100:","252"
"105:","258"
"110:","259"
"115:","261"
"120:","257"
"125:","248"
"130:","247"
"135:","260"
"140:","250"
"145:","257"
"150:","258"
"155:","253"
"160:","259"
"165:","257"
"170:","268"
"175:","255"
"180:","252"
"185:","251"
"190:","255"
"195:","262"
"200:","256"
"205:","243"
"210:","255"
"215:","256"
"220:","258"
"225:","254"
"230:","321"
"235:","384"
"240:","390"
