"xseconds,"rate"
"5:","68"
"10:","189"
"15:","239"
"20:","248"
"25:","243"
"30:","252"
"35:","248"
"40:","243"
"45:","247"
"50:","245"
"55:","249"
"60:","243"
"65:","237"
"70:","257"
"75:","245"
"80:","250"
"85:","241"
"90:","256"
"95:","246"
"100:","241"
"105:","252"
"110:","246"
"115:","252"
"120:","248"
"125:","253"
"130:","253"
"135:","247"
"140:","246"
"145:","252"
"150:","245"
"155:","253"
"160:","240"
"165:","251"
"170:","251"
"175:","249"
"180:","233"
"185:","245"
"190:","261"
"195:","229"
"200:","246"
"205:","248"
"210:","253"
"215:","257"
"220:","248"
"225:","241"
"230:","250"
"235:","251"
"240:","309"
