"xseconds,"rate"
"5:","58"
"10:","194"
"15:","239"
"20:","247"
"25:","243"
"30:","253"
"35:","246"
"40:","244"
"45:","246"
"50:","246"
"55:","249"
"60:","244"
"65:","237"
"70:","258"
"75:","245"
"80:","249"
"85:","240"
"90:","257"
"95:","244"
"100:","241"
"105:","250"
"110:","249"
"115:","253"
"120:","248"
"125:","253"
"130:","254"
"135:","246"
"140:","246"
"145:","253"
"150:","245"
"155:","252"
"160:","241"
"165:","251"
"170:","252"
"175:","248"
"180:","234"
"185:","246"
"190:","259"
"195:","231"
"200:","246"
"205:","246"
"210:","255"
"215:","256"
"220:","246"
"225:","244"
"230:","250"
"235:","252"
"240:","311"
