"xseconds,"rate"
"5:","56"
"10:","199"
"15:","239"
"20:","246"
"25:","245"
"30:","253"
"35:","245"
"40:","247"
"45:","245"
"50:","246"
"55:","249"
"60:","242"
"65:","237"
"70:","258"
"75:","245"
"80:","250"
"85:","240"
"90:","257"
"95:","245"
"100:","242"
"105:","249"
"110:","249"
"115:","254"
"120:","248"
"125:","252"
"130:","252"
"135:","248"
"140:","249"
"145:","250"
"150:","247"
"155:","250"
"160:","242"
"165:","251"
"170:","252"
"175:","247"
"180:","235"
"185:","246"
"190:","257"
"195:","232"
"200:","248"
"205:","246"
"210:","255"
"215:","257"
"220:","245"
"225:","245"
"230:","250"
"235:","254"
"240:","313"
