"xseconds,"rate"
"5:","55"
"10:","202"
"15:","241"
"20:","246"
"25:","246"
"30:","253"
"35:","243"
"40:","248"
"45:","244"
"50:","247"
"55:","249"
"60:","242"
"65:","238"
"70:","257"
"75:","246"
"80:","250"
"85:","240"
"90:","256"
"95:","247"
"100:","242"
"105:","248"
"110:","249"
"115:","256"
"120:","248"
"125:","251"
"130:","252"
"135:","248"
"140:","251"
"145:","249"
"150:","247"
"155:","250"
"160:","242"
"165:","253"
"170:","252"
"175:","246"
"180:","235"
"185:","248"
"190:","257"
"195:","231"
"200:","248"
"205:","247"
"210:","255"
"215:","256"
"220:","245"
"225:","244"
"230:","249"
"235:","256"
"240:","317"
