"xseconds,"rate"
"5:","255"
"10:","277"
"15:","197"
"20:","169"
"25:","169"
"30:","172"
"35:","173"
"40:","170"
"45:","171"
"50:","169"
"55:","167"
"60:","168"
"65:","175"
"70:","170"
"75:","169"
"80:","170"
"85:","174"
"90:","174"
"95:","172"
"100:","167"
"105:","169"
"110:","168"
"115:","169"
"120:","175"
"125:","168"
"130:","174"
"135:","172"
"140:","171"
"145:","170"
"150:","174"
"155:","171"
"160:","169"
"165:","174"
"170:","173"
"175:","173"
"180:","172"
"185:","175"
"190:","175"
"195:","167"
"200:","168"
"205:","174"
"210:","173"
"215:","168"
"220:","176"
"225:","175"
"230:","171"
"235:","174"
"240:","172"
