"xseconds,"rate"
"5:","706"
"10:","740"
"15:","711"
"20:","738"
"25:","706"
"30:","724"
"35:","724"
"40:","717"
"45:","739"
"50:","716"
"55:","710"
"60:","727"
"65:","722"
"70:","721"
"75:","724"
"80:","715"
"85:","728"
"90:","717"
"95:","719"
"100:","729"
"105:","728"
"110:","735"
"115:","695"
"120:","711"
"125:","703"
"130:","747"
"135:","729"
"140:","740"
"145:","710"
"150:","732"
"155:","731"
"160:","736"
"165:","720"
"170:","715"
"175:","711"
"180:","714"
"185:","727"
"190:","715"
"195:","725"
"200:","725"
"205:","737"
"210:","728"
"215:","726"
"220:","742"
"225:","738"
"230:","719"
"235:","713"
"240:","765"
