"xseconds,"rate"
"5:","759"
"10:","691"
"15:","518"
"20:","491"
"25:","517"
"30:","513"
"35:","510"
"40:","511"
"45:","511"
"50:","511"
"55:","515"
"60:","508"
"65:","510"
"70:","508"
"75:","513"
"80:","512"
"85:","487"
"90:","480"
"95:","509"
"100:","510"
"105:","508"
"110:","489"
"115:","513"
"120:","511"
"125:","508"
"130:","509"
"135:","509"
"140:","506"
"145:","508"
"150:","505"
"155:","511"
"160:","508"
"165:","511"
"170:","514"
"175:","509"
"180:","511"
"185:","511"
"190:","513"
"195:","507"
"200:","509"
"205:","506"
"210:","509"
"215:","509"
"220:","512"
"225:","514"
"230:","501"
"235:","508"
"240:","545"
