"xseconds,"rate"
"5:","809"
"10:","692"
"15:","525"
"20:","494"
"25:","519"
"30:","517"
"35:","515"
"40:","514"
"45:","514"
"50:","513"
"55:","516"
"60:","510"
"65:","511"
"70:","513"
"75:","518"
"80:","515"
"85:","494"
"90:","479"
"95:","513"
"100:","511"
"105:","511"
"110:","498"
"115:","514"
"120:","516"
"125:","515"
"130:","511"
"135:","512"
"140:","507"
"145:","511"
"150:","509"
"155:","516"
"160:","511"
"165:","519"
"170:","522"
"175:","511"
"180:","517"
"185:","516"
"190:","515"
"195:","512"
"200:","512"
"205:","509"
"210:","515"
"215:","511"
"220:","512"
"225:","517"
"230:","509"
"235:","509"
"240:","512"
