"xseconds,"rate"
"5:","772"
"10:","698"
"15:","652"
"20:","688"
"25:","691"
"30:","672"
"35:","697"
"40:","676"
"45:","694"
"50:","693"
"55:","696"
"60:","690"
"65:","695"
"70:","698"
"75:","678"
"80:","654"
"85:","686"
"90:","702"
"95:","694"
"100:","694"
"105:","670"
"110:","697"
"115:","694"
"120:","694"
"125:","701"
"130:","681"
"135:","684"
"140:","700"
"145:","708"
"150:","701"
"155:","673"
"160:","681"
"165:","676"
"170:","692"
"175:","696"
"180:","710"
"185:","693"
"190:","692"
"195:","684"
"200:","705"
"205:","692"
"210:","698"
"215:","694"
"220:","700"
"225:","698"
"230:","704"
"235:","695"
"240:","706"
