"xseconds,"rate"
"5:","800"
"10:","698"
"15:","654"
"20:","687"
"25:","691"
"30:","672"
"35:","698"
"40:","675"
"45:","695"
"50:","693"
"55:","698"
"60:","688"
"65:","695"
"70:","698"
"75:","679"
"80:","653"
"85:","686"
"90:","702"
"95:","695"
"100:","694"
"105:","670"
"110:","697"
"115:","694"
"120:","694"
"125:","702"
"130:","681"
"135:","684"
"140:","701"
"145:","708"
"150:","701"
"155:","673"
"160:","683"
"165:","674"
"170:","692"
"175:","696"
"180:","710"
"185:","694"
"190:","692"
"195:","684"
"200:","705"
"205:","692"
"210:","698"
"215:","694"
"220:","700"
"225:","698"
"230:","704"
"235:","695"
"240:","690"
