"xseconds,"rate"
"5:","525"
"10:","380"
"15:","310"
"20:","311"
"25:","314"
"30:","314"
"35:","276"
"40:","305"
"45:","316"
"50:","320"
"55:","321"
"60:","269"
"65:","309"
"70:","309"
"75:","310"
"80:","320"
"85:","310"
"90:","314"
"95:","324"
"100:","294"
"105:","314"
"110:","322"
"115:","324"
"120:","327"
"125:","320"
"130:","320"
"135:","333"
"140:","329"
"145:","331"
"150:","320"
"155:","320"
"160:","316"
"165:","313"
"170:","289"
"175:","312"
"180:","258"
"185:","266"
"190:","308"
"195:","317"
"200:","315"
"205:","315"
"210:","322"
"215:","312"
"220:","307"
"225:","314"
"230:","330"
"235:","388"
"240:","502"
