"xseconds,"rate"
"5:","746"
"10:","704"
"15:","550"
"20:","406"
"25:","311"
"30:","299"
"35:","301"
"40:","301"
"45:","288"
"50:","281"
"55:","296"
"60:","300"
"65:","298"
"70:","260"
"75:","300"
"80:","297"
"85:","300"
"90:","301"
"95:","302"
"100:","301"
"105:","299"
"110:","290"
"115:","281"
"120:","297"
"125:","298"
"130:","292"
"135:","299"
"140:","299"
"145:","292"
"150:","298"
"155:","299"
"160:","292"
"165:","300"
"170:","297"
"175:","302"
"180:","267"
"185:","296"
"190:","259"
"195:","239"
"200:","298"
"205:","289"
"210:","300"
"215:","294"
"220:","295"
"225:","301"
"230:","299"
"235:","298"
"240:","308"
