"xseconds,"rate"
"5:","373"
"10:","375"
"15:","297"
"20:","364"
"25:","380"
"30:","380"
"35:","381"
"40:","380"
"45:","378"
"50:","382"
"55:","382"
"60:","376"
"65:","378"
"70:","375"
"75:","375"
"80:","381"
"85:","380"
"90:","377"
"95:","383"
"100:","371"
"105:","353"
"110:","380"
"115:","378"
"120:","380"
"125:","381"
"130:","353"
"135:","380"
"140:","383"
"145:","382"
"150:","375"
"155:","374"
"160:","381"
"165:","379"
"170:","373"
"175:","374"
"180:","381"
"185:","382"
"190:","381"
"195:","377"
"200:","379"
"205:","377"
"210:","379"
"215:","375"
"220:","381"
"225:","391"
"230:","514"
"235:","685"
"240:","759"
