"xseconds,"rate"
"5:","135"
"10:","134"
"15:","134"
"20:","134"
"25:","131"
"30:","135"
"35:","134"
"40:","134"
"45:","135"
"50:","133"
"55:","133"
"60:","134"
"65:","132"
"70:","131"
"75:","131"
"80:","134"
"85:","133"
"90:","134"
"95:","135"
"100:","131"
"105:","133"
"110:","134"
"115:","133"
"120:","134"
"125:","133"
"130:","135"
"135:","133"
"140:","134"
"145:","131"
"150:","133"
"155:","135"
"160:","135"
"165:","134"
"170:","135"
"175:","135"
"180:","132"
"185:","135"
"190:","134"
"195:","132"
"200:","131"
"205:","133"
"210:","133"
"215:","133"
"220:","135"
"225:","132"
"230:","134"
"235:","144"
"240:","182"
