3682054.260868
139,0.000000
140,0.000000
141,0.000006
142,0.000282
143,0.002068
144,0.007834
145,0.020099
146,0.090515
147,0.203520
148,0.372747
149,0.554489
150,0.704827
151,0.800416
152,0.836113
153,0.875267
154,0.911893
155,0.939928
156,0.947493
157,0.948901
158,0.949673
159,0.950097
160,0.950460
161,0.950788
162,0.950949
163,0.951128
164,0.951303
165,0.951455
166,0.951557
167,0.951623
168,0.951702
169,0.951799
170,0.951923
171,0.952024
172,0.952109
173,0.952156
174,0.952177
175,0.952189
176,0.952200
177,0.952205
178,0.952209
179,0.952214
180,0.952218
181,0.952224
182,0.952227
183,0.952229
184,0.952232
185,0.952234
186,0.952236
187,0.952237
188,0.952238
189,0.952247
190,0.952252
191,0.952334
192,0.952529
193,0.952924
194,0.955931
195,0.957448
196,0.964154
197,0.967305
198,0.973634
199,0.979269
200,0.982101
201,0.987005
202,0.987739
203,0.989210
204,0.990956
205,0.991836
206,0.993927
207,0.994109
208,0.994464
209,0.994565
210,0.994618
211,0.994675
212,0.994699
213,0.994742
214,0.994789
215,0.994815
216,0.994887
217,0.994912
218,0.994957
219,0.994989
220,0.995007
221,0.995033
222,0.995046
223,0.995066
224,0.995086
225,0.995097
226,0.995115
227,0.995122
228,0.995130
229,0.995136
230,0.995142
231,0.995148
232,0.995153
233,0.995157
234,0.995162
235,0.995168
236,0.995175
237,0.995181
238,0.995187
239,0.995194
240,0.995202
241,0.995212
242,0.995220
243,0.995229
244,0.995238
245,0.995250
246,0.995263
247,0.995274
248,0.995284
249,0.995294
250,0.995305
251,0.995318
252,0.995328
253,0.995336
254,0.995345
255,0.995351
256,0.995360
257,0.995366
258,0.995373
259,0.995378
260,0.995385
261,0.995392
262,0.995398
263,0.995403
264,0.995408
265,0.995414
266,0.995421
267,0.995427
268,0.995434
269,0.995440
270,0.995447
271,0.995457
272,0.995465
273,0.995473
274,0.995482
275,0.995492
276,0.995505
277,0.995514
278,0.995525
279,0.995536
280,0.995545
281,0.995560
282,0.995569
283,0.995578
284,0.995588
285,0.995595
286,0.995607
287,0.995614
288,0.995622
289,0.995629
290,0.995633
291,0.995642
292,0.995646
293,0.995651
294,0.995656
295,0.995659
296,0.995667
297,0.995669
298,0.995673
299,0.995676
300,0.995678
301,0.995682
302,0.995684
303,0.995686
304,0.995688
305,0.995689
306,0.995690
307,0.995691
308,0.995692
309,0.995693
310,0.995693
311,0.995694
312,0.995694
313,0.995694
314,0.995695
315,0.995695
316,0.995695
317,0.995696
318,0.995696
319,0.995696
320,0.995696
321,0.995697
322,0.995697
323,0.995697
324,0.995697
325,0.995698
326,0.995698
327,0.995699
328,0.995699
329,0.995700
330,0.995701
331,0.995702
332,0.995702
333,0.995703
334,0.995704
335,0.995705
336,0.995706
337,0.995707
338,0.995708
339,0.995709
340,0.995710
341,0.995711
342,0.995712
343,0.995713
344,0.995713
345,0.995713
346,0.995714
347,0.995715
348,0.995715
349,0.995715
350,0.995716
351,0.995716
352,0.995716
353,0.995717
354,0.995717
355,0.995717
356,0.995717
357,0.995717
358,0.995717
359,0.995717
360,0.995718
361,0.995718
362,0.995718
363,0.995718
364,0.995718
365,0.995718
366,0.995718
367,0.995718
368,0.995718
369,0.995718
370,0.995719
371,0.995719
372,0.995719
373,0.995719
374,0.995719
375,0.995719
376,0.995719
377,0.995719
378,0.995720
379,0.995720
380,0.995720
381,0.995732
382,0.995732
383,0.995732
384,0.995764
385,0.995779
386,0.995779
387,0.995905
388,0.996159
389,0.996159
390,0.996159
391,0.996751
392,0.996753
393,0.996753
394,0.997297
395,0.997571
396,0.997571
397,0.997868
398,0.998467
399,0.998467
400,0.998467
401,0.999010
402,0.999012
403,0.999012
404,0.999173
405,0.999255
406,0.999255
407,0.999343
408,0.999522
409,0.999522
410,0.999522
411,0.999770
412,0.999771
413,0.999771
414,0.999819
415,0.999844
416,0.999844
417,0.999849
418,0.999861
419,0.999861
420,0.999861
421,0.999862
422,0.999862
423,0.999862
424,0.999862
425,0.999863
426,0.999863
427,0.999863
428,0.999863
429,0.999863
430,0.999863
431,0.999863
432,0.999863
433,0.999863
434,0.999863
435,0.999863
436,0.999863
437,0.999863
438,0.999864
440,0.999864
441,0.999864
442,0.999864
443,0.999864
444,0.999865
445,0.999866
446,0.999866
447,0.999867
448,0.999869
449,0.999869
450,0.999869
451,0.999874
452,0.999874
453,0.999874
454,0.999879
455,0.999881
456,0.999881
457,0.999883
458,0.999888
459,0.999888
460,0.999888
461,0.999896
462,0.999896
463,0.999896
464,0.999901
465,0.999904
466,0.999904
467,0.999906
468,0.999911
469,0.999911
470,0.999911
471,0.999917
472,0.999917
473,0.999917
474,0.999920
475,0.999922
476,0.999922
477,0.999923
478,0.999925
479,0.999925
480,0.999925
481,0.999927
482,0.999927
483,0.999927
484,0.999928
485,0.999929
486,0.999929
487,0.999929
488,0.999930
489,0.999930
490,0.999930
492,0.999930
493,0.999930
494,0.999930
495,0.999930
496,0.999931
497,0.999931
498,0.999931
499,0.999931
500,0.999931
501,0.999931
502,0.999931
503,0.999931
504,0.999931
505,0.999932
506,0.999932
507,0.999932
508,0.999932
509,0.999932
510,0.999932
511,0.999932
512,0.999932
513,0.999932
514,0.999933
515,0.999933
516,0.999933
517,0.999933
518,0.999933
519,0.999933
520,0.999933
522,0.999934
523,0.999934
524,0.999934
526,0.999934
527,0.999934
528,0.999934
529,0.999934
530,0.999934
531,0.999934
533,0.999934
534,0.999934
535,0.999934
536,0.999934
537,0.999934
538,0.999934
539,0.999934
540,0.999934
541,0.999934
542,0.999934
543,0.999934
544,0.999934
545,0.999934
546,0.999934
547,0.999934
548,0.999934
549,0.999934
550,0.999934
551,0.999935
552,0.999935
553,0.999935
554,0.999935
555,0.999935
557,0.999935
560,0.999935
561,0.999935
562,0.999935
563,0.999935
564,0.999935
565,0.999935
566,0.999935
567,0.999935
570,0.999935
571,0.999935
572,0.999935
573,0.999935
574,0.999935
575,0.999935
577,0.999935
578,0.999935
579,0.999935
580,0.999935
581,0.999935
583,0.999935
584,0.999935
586,0.999935
587,0.999935
588,0.999935
589,0.999935
590,0.999935
592,0.999935
593,0.999935
594,0.999935
595,0.999935
596,0.999935
597,0.999935
598,0.999935
600,0.999935
603,0.999935
604,0.999935
605,0.999935
607,0.999935
608,0.999935
610,0.999935
611,0.999935
612,0.999935
613,0.999935
614,0.999935
615,0.999935
616,0.999935
617,0.999935
620,0.999935
622,0.999935
623,0.999935
625,0.999935
626,0.999935
628,0.999935
629,0.999935
630,0.999935
633,0.999935
635,0.999935
636,0.999935
637,0.999935
640,0.999935
641,0.999935
643,0.999935
644,0.999935
645,0.999935
646,0.999935
647,0.999935
648,0.999935
650,0.999935
653,0.999935
655,0.999935
657,0.999935
659,0.999935
660,0.999935
661,0.999935
663,0.999935
664,0.999935
665,0.999935
666,0.999935
667,0.999935
670,0.999935
672,0.999935
673,0.999935
674,0.999935
676,0.999935
677,0.999935
679,0.999935
680,0.999935
683,0.999935
685,0.999936
687,0.999936
689,0.999936
690,0.999936
692,0.999936
693,0.999936
694,0.999936
695,0.999936
699,0.999936
700,0.999936
704,0.999936
706,0.999936
707,0.999936
708,0.999936
713,0.999936
716,0.999936
718,0.999936
719,0.999936
720,0.999936
727,0.999936
730,0.999936
738,0.999936
739,0.999936
740,0.999936
745,0.999936
750,0.999936
754,0.999936
757,0.999936
760,0.999936
763,0.999936
764,0.999936
767,0.999936
779,0.999936
780,0.999936
783,0.999936
786,0.999936
788,0.999936
790,0.999936
791,0.999936
793,0.999936
795,0.999936
798,0.999936
800,0.999936
803,0.999936
806,0.999936
807,0.999936
810,0.999936
811,0.999936
812,0.999936
813,0.999936
816,0.999936
817,0.999936
818,0.999936
820,0.999936
827,0.999936
830,0.999936
833,0.999936
835,0.999936
837,0.999936
840,0.999936
843,0.999936
850,0.999936
854,0.999936
