143273.014234
370,0.000000
376,0.000251
377,0.008320
387,0.200182
396,0.739963
406,0.884451
433,0.928770
437,0.930252
450,0.933243
454,0.934088
456,0.934252
463,0.935149
477,0.937049
493,0.938103
494,0.938274
504,0.939296
510,0.939827
534,0.942243
536,0.942335
544,0.942990
551,0.943507
557,0.943770
560,0.943909
571,0.944810
586,0.945654
591,0.946072
597,0.946347
617,0.947740
620,0.947912
624,0.948365
627,0.948575
630,0.948775
631,0.949094
641,0.950032
646,0.950347
651,0.950989
661,0.951966
673,0.952929
676,0.953233
680,0.953534
687,0.954208
690,0.954383
706,0.955547
711,0.955912
716,0.956078
720,0.956239
727,0.956571
733,0.956779
734,0.956860
750,0.957384
751,0.957522
754,0.957626
756,0.957675
770,0.958327
777,0.958697
803,0.959836
810,0.960116
821,0.960686
823,0.960687
824,0.960780
843,0.961399
844,0.961466
854,0.961766
857,0.961837
860,0.961905
861,0.962004
870,0.962205
874,0.962382
877,0.962460
883,0.962669
897,0.963375
904,0.963769
907,0.963874
910,0.963980
911,0.964128
921,0.964567
927,0.964749
933,0.964998
934,0.965083
941,0.965384
943,0.965384
947,0.965547
954,0.965825
960,0.965979
966,0.966220
974,0.966543
981,0.966790
991,0.967072
994,0.967138
1004,0.967423
1016,0.967729
1020,0.967817
1023,0.967904
1037,0.968264
1057,0.968771
1067,0.969012
1076,0.969244
1080,0.969329
1084,0.969458
1093,0.969636
1096,0.969710
1101,0.969850
1104,0.969896
1106,0.969918
1110,0.969981
1113,0.970047
1114,0.970088
1124,0.970283
1130,0.970368
1131,0.970432
1136,0.970499
1140,0.970563
1153,0.970832
1164,0.971088
1170,0.971180
1173,0.971254
1174,0.971299
1187,0.971564
1190,0.971614
1191,0.971687
1201,0.971892
1213,0.972102
1243,0.972662
1244,0.972698
1257,0.972893
1264,0.973005
1267,0.973037
1271,0.973110
1283,0.973231
1284,0.973256
1287,0.973280
1300,0.973415
1311,0.973537
1313,0.973537
1317,0.973573
1320,0.973591
1330,0.973661
1331,0.973683
1360,0.973840
1367,0.973878
1391,0.973994
1393,0.973994
1397,0.974012
1413,0.974066
1417,0.974080
1444,0.974142
1457,0.974170
1460,0.974173
1473,0.974196
1474,0.974201
1483,0.974217
1486,0.974222
1493,0.974237
1500,0.974254
1507,0.974272
1513,0.974289
1514,0.974294
1526,0.974324
1530,0.974334
1533,0.974344
1537,0.974359
1540,0.974365
1546,0.974384
1553,0.974404
1560,0.974423
1563,0.974433
1570,0.974454
1574,0.974469
1576,0.974472
1584,0.974496
1590,0.974508
1613,0.974567
1614,0.974572
1641,0.974645
1656,0.974685
1674,0.974735
1676,0.974738
1686,0.974761
1691,0.974778
1710,0.974815
1711,0.974821
1733,0.974864
1746,0.974888
1747,0.974890
1751,0.974897
1756,0.974903
1764,0.974919
1767,0.974923
1774,0.974935
1777,0.974938
1781,0.974947
1783,0.974947
1803,0.974975
1804,0.974979
1807,0.974980
1813,0.974987
1816,0.974990
1846,0.975028
1847,0.975029
1853,0.975034
1857,0.975039
1863,0.975044
1864,0.975047
1866,0.975048
1873,0.975055
1881,0.975064
1884,0.975066
1886,0.975067
1894,0.975076
1903,0.975085
1917,0.975100
1924,0.975110
1944,0.975130
1947,0.975133
1964,0.975150
1973,0.975156
1976,0.975159
1983,0.975167
1991,0.975177
2000,0.975183
2010,0.975191
2016,0.975199
2020,0.975202
2031,0.975216
2046,0.975230
2050,0.975233
2067,0.975252
2071,0.975257
2077,0.975262
2083,0.975268
2086,0.975272
2093,0.975280
2100,0.975287
2106,0.975295
2121,0.975313
2123,0.975313
2140,0.975327
2156,0.975345
2157,0.975346
2163,0.975352
2166,0.975355
2196,0.975385
2197,0.975386
2210,0.975396
2223,0.975406
2233,0.975413
2234,0.975415
2263,0.975435
2266,0.975437
2273,0.975440
2277,0.975444
2280,0.975446
2283,0.975449
2286,0.975450
2290,0.975451
2301,0.975460
2311,0.975465
2320,0.975467
2323,0.975468
2327,0.975470
2333,0.975472
2334,0.975473
2340,0.975474
2344,0.975476
2347,0.975477
2367,0.975481
2370,0.975482
2377,0.975483
2383,0.975485
2400,0.975488
2403,0.975488
2407,0.975490
2413,0.975490
2450,0.975495
2457,0.975495
2460,0.975495
2520,0.975501
2540,0.975503
2553,0.975503
2560,0.975504
2570,0.975505
2586,0.975507
2590,0.975508
2593,0.975509
2596,0.975510
2600,0.975510
2610,0.975514
2613,0.975515
2617,0.975518
2620,0.975519
2633,0.975529
2634,0.975531
2644,0.975542
2650,0.975547
2654,0.975554
2657,0.975557
2660,0.975561
2667,0.975573
2670,0.975575
2677,0.975589
2681,0.975599
2690,0.975613
2694,0.975626
2696,0.975628
2701,0.975641
2704,0.975646
2707,0.975651
2713,0.975663
2717,0.975672
2730,0.975692
2734,0.975702
2743,0.975713
2747,0.975718
2751,0.975725
2767,0.975743
2770,0.975746
2774,0.975750
2776,0.975752
2783,0.975758
2787,0.975762
2793,0.975765
2804,0.975774
2807,0.975775
2817,0.975783
2821,0.975786
2856,0.975807
2857,0.975807
2860,0.975808
2867,0.975810
2873,0.975811
2894,0.975817
2903,0.975819
2910,0.975821
2914,0.975822
2920,0.975824
2933,0.975826
2957,0.975830
2974,0.975833
2987,0.975834
2997,0.975836
3000,0.975836
3013,0.975838
3016,0.975839
3017,0.975839
3024,0.975841
3047,0.975845
3054,0.975847
3064,0.975850
3070,0.975851
3074,0.975852
3096,0.975859
3100,0.975861
3103,0.975861
3117,0.975866
3123,0.975867
3130,0.975870
3166,0.975885
3167,0.975885
3173,0.975886
3180,0.975891
3183,0.975893
3184,0.975894
3203,0.975902
3206,0.975903
3210,0.975904
3214,0.975907
3217,0.975909
3240,0.975920
3250,0.975923
3257,0.975927
3263,0.975930
3281,0.975943
3283,0.975943
3284,0.975944
3287,0.975946
3290,0.975947
3294,0.975951
3296,0.975952
3307,0.975958
3313,0.975963
3324,0.975969
3326,0.975969
3327,0.975970
3336,0.975974
3343,0.975979
3357,0.975989
3360,0.975991
3363,0.975993
3364,0.975995
3376,0.976003
3377,0.976004
3380,0.976006
3414,0.976034
3420,0.976038
3427,0.976045
3436,0.976052
3437,0.976053
3454,0.976068
3460,0.976073
3467,0.976079
3486,0.976093
3491,0.976100
3493,0.976101
3497,0.976104
3504,0.976111
3506,0.976112
3524,0.976131
3526,0.976133
3527,0.976134
3536,0.976143
3563,0.976172
3564,0.976174
3566,0.976175
3573,0.976182
3574,0.976185
3583,0.976196
3584,0.976197
3587,0.976200
3594,0.976209
3604,0.976225
3614,0.976238
3616,0.976240
3617,0.976241
3620,0.976243
3623,0.976248
3636,0.976267
3643,0.976276
3656,0.976295
3661,0.976304
3664,0.976309
3674,0.976327
3696,0.976358
