"xseconds,"rate"
"5:","52"
"10:","183"
"15:","239"
"20:","242"
"25:","240"
"30:","239"
"35:","248"
"40:","240"
"45:","236"
"50:","237"
"55:","246"
"60:","245"
"65:","231"
"70:","250"
"75:","238"
"80:","250"
"85:","246"
"90:","247"
"95:","240"
"100:","241"
"105:","248"
"110:","253"
"115:","257"
"120:","253"
"125:","241"
"130:","231"
"135:","259"
"140:","247"
"145:","250"
"150:","252"
"155:","255"
"160:","236"
"165:","257"
"170:","255"
"175:","244"
"180:","247"
"185:","239"
"190:","253"
"195:","246"
"200:","224"
"205:","257"
"210:","257"
"215:","257"
"220:","247"
"225:","235"
"230:","237"
"235:","256"
"240:","317"
