"xseconds,"rate"
"5:","228"
"10:","257"
"15:","207"
"20:","171"
"25:","174"
"30:","176"
"35:","165"
"40:","174"
"45:","172"
"50:","173"
"55:","173"
"60:","171"
"65:","171"
"70:","166"
"75:","171"
"80:","174"
"85:","175"
"90:","167"
"95:","168"
"100:","173"
"105:","174"
"110:","173"
"115:","172"
"120:","176"
"125:","169"
"130:","170"
"135:","168"
"140:","174"
"145:","176"
"150:","176"
"155:","176"
"160:","174"
"165:","183"
"170:","176"
"175:","173"
"180:","175"
"185:","171"
"190:","171"
"195:","175"
"200:","175"
"205:","168"
"210:","172"
"215:","173"
"220:","174"
"225:","173"
"230:","172"
"235:","169"
"240:","181"
