"xseconds,"rate"
"5:","56"
"10:","175"
"15:","238"
"20:","241"
"25:","242"
"30:","237"
"35:","251"
"40:","236"
"45:","239"
"50:","236"
"55:","246"
"60:","244"
"65:","231"
"70:","251"
"75:","238"
"80:","250"
"85:","246"
"90:","249"
"95:","240"
"100:","240"
"105:","252"
"110:","252"
"115:","254"
"120:","252"
"125:","241"
"130:","232"
"135:","257"
"140:","247"
"145:","250"
"150:","251"
"155:","257"
"160:","236"
"165:","254"
"170:","262"
"175:","239"
"180:","246"
"185:","239"
"190:","255"
"195:","244"
"200:","224"
"205:","257"
"210:","257"
"215:","256"
"220:","248"
"225:","236"
"230:","237"
"235:","251"
"240:","313"
