"xseconds,"rate"
"5:","220"
"10:","266"
"15:","231"
"20:","170"
"25:","175"
"30:","174"
"35:","165"
"40:","175"
"45:","172"
"50:","174"
"55:","172"
"60:","173"
"65:","171"
"70:","164"
"75:","173"
"80:","173"
"85:","175"
"90:","167"
"95:","171"
"100:","170"
"105:","174"
"110:","173"
"115:","172"
"120:","176"
"125:","169"
"130:","170"
"135:","166"
"140:","176"
"145:","175"
"150:","176"
"155:","177"
"160:","174"
"165:","182"
"170:","176"
"175:","173"
"180:","176"
"185:","172"
"190:","169"
"195:","177"
"200:","173"
"205:","171"
"210:","172"
"215:","173"
"220:","173"
"225:","174"
"230:","171"
"235:","168"
"240:","171"
