"xseconds,"rate"
"5:","66"
"10:","172"
"15:","237"
"20:","241"
"25:","242"
"30:","237"
"35:","251"
"40:","236"
"45:","239"
"50:","236"
"55:","247"
"60:","244"
"65:","230"
"70:","251"
"75:","238"
"80:","250"
"85:","246"
"90:","249"
"95:","239"
"100:","240"
"105:","253"
"110:","251"
"115:","255"
"120:","251"
"125:","242"
"130:","232"
"135:","258"
"140:","247"
"145:","250"
"150:","250"
"155:","258"
"160:","234"
"165:","254"
"170:","263"
"175:","238"
"180:","246"
"185:","239"
"190:","255"
"195:","243"
"200:","224"
"205:","257"
"210:","256"
"215:","256"
"220:","248"
"225:","235"
"230:","237"
"235:","251"
"240:","313"
