"xseconds,"rate"
"5:","204"
"10:","264"
"15:","221"
"20:","170"
"25:","175"
"30:","175"
"35:","164"
"40:","175"
"45:","172"
"50:","172"
"55:","174"
"60:","172"
"65:","171"
"70:","165"
"75:","172"
"80:","173"
"85:","175"
"90:","167"
"95:","170"
"100:","171"
"105:","174"
"110:","173"
"115:","172"
"120:","175"
"125:","169"
"130:","170"
"135:","167"
"140:","175"
"145:","175"
"150:","176"
"155:","177"
"160:","174"
"165:","182"
"170:","176"
"175:","173"
"180:","176"
"185:","172"
"190:","170"
"195:","176"
"200:","174"
"205:","170"
"210:","172"
"215:","174"
"220:","172"
"225:","174"
"230:","171"
"235:","168"
"240:","174"
