"xseconds,"rate"
"5:","90"
"10:","89"
"15:","89"
"20:","88"
"25:","90"
"30:","87"
"35:","90"
"40:","90"
"45:","77"
"50:","90"
"55:","91"
"60:","90"
"65:","88"
"70:","90"
"75:","89"
"80:","90"
"85:","90"
"90:","91"
"95:","90"
"100:","91"
"105:","91"
"110:","88"
"115:","90"
"120:","90"
"125:","90"
"130:","88"
"135:","90"
"140:","89"
"145:","89"
"150:","92"
"155:","89"
"160:","91"
"165:","91"
"170:","89"
"175:","90"
"180:","90"
"185:","88"
"190:","87"
"195:","91"
"200:","91"
"205:","89"
"210:","90"
"215:","91"
"220:","91"
"225:","88"
"230:","90"
"235:","95"
"240:","106"
