"xseconds,"rate"
"5:","294"
"10:","232"
"15:","221"
"20:","210"
"25:","206"
"30:","205"
"35:","213"
"40:","204"
"45:","205"
"50:","207"
"55:","206"
"60:","202"
"65:","202"
"70:","201"
"75:","204"
"80:","203"
"85:","196"
"90:","204"
"95:","203"
"100:","211"
"105:","196"
"110:","202"
"115:","208"
"120:","199"
"125:","203"
"130:","206"
"135:","204"
"140:","207"
"145:","204"
"150:","205"
"155:","204"
"160:","206"
"165:","204"
"170:","210"
"175:","203"
"180:","200"
"185:","206"
"190:","198"
"195:","197"
"200:","194"
"205:","213"
"210:","205"
"215:","187"
"220:","210"
"225:","210"
"230:","201"
"235:","218"
"240:","244"
