"xseconds,"rate"
"5:","167"
"10:","122"
"15:","165"
"20:","174"
"25:","169"
"30:","173"
"35:","167"
"40:","174"
"45:","170"
"50:","167"
"55:","170"
"60:","171"
"65:","173"
"70:","171"
"75:","171"
"80:","171"
"85:","171"
"90:","174"
"95:","170"
"100:","172"
"105:","165"
"110:","168"
"115:","169"
"120:","170"
"125:","172"
"130:","172"
"135:","171"
"140:","169"
"145:","170"
"150:","173"
"155:","169"
"160:","170"
"165:","164"
"170:","164"
"175:","170"
"180:","169"
"185:","173"
"190:","172"
"195:","173"
"200:","170"
"205:","172"
"210:","168"
"215:","172"
"220:","172"
"225:","165"
"230:","171"
"235:","170"
"240:","172"
