"xseconds,"rate"
"5:","190"
"10:","240"
"15:","241"
"20:","228"
"25:","241"
"30:","245"
"35:","235"
"40:","236"
"45:","238"
"50:","235"
"55:","246"
"60:","245"
"65:","246"
"70:","240"
"75:","241"
"80:","243"
"85:","239"
"90:","234"
"95:","239"
"100:","239"
"105:","235"
"110:","233"
"115:","239"
"120:","235"
"125:","237"
"130:","234"
"135:","238"
"140:","251"
"145:","250"
"150:","202"
"155:","230"
"160:","200"
"165:","244"
"170:","245"
"175:","240"
"180:","222"
"185:","231"
"190:","234"
"195:","235"
"200:","233"
"205:","232"
"210:","244"
"215:","237"
"220:","239"
"225:","253"
"230:","239"
"235:","317"
"240:","398"
