"xseconds,"rate"
"5:","177"
"10:","233"
"15:","232"
"20:","230"
"25:","235"
"30:","235"
"35:","234"
"40:","221"
"45:","222"
"50:","238"
"55:","231"
"60:","241"
"65:","232"
"70:","236"
"75:","229"
"80:","232"
"85:","239"
"90:","231"
"95:","234"
"100:","231"
"105:","226"
"110:","232"
"115:","239"
"120:","228"
"125:","230"
"130:","220"
"135:","229"
"140:","234"
"145:","225"
"150:","231"
"155:","238"
"160:","241"
"165:","237"
"170:","235"
"175:","236"
"180:","224"
"185:","237"
"190:","226"
"195:","235"
"200:","237"
"205:","233"
"210:","226"
"215:","234"
"220:","238"
"225:","231"
"230:","243"
"235:","315"
"240:","398"
