"xseconds,"rate"
"5:","168"
"10:","194"
"15:","179"
"20:","169"
"25:","168"
"30:","164"
"35:","166"
"40:","160"
"45:","170"
"50:","170"
"55:","165"
"60:","163"
"65:","172"
"70:","170"
"75:","163"
"80:","170"
"85:","165"
"90:","161"
"95:","164"
"100:","171"
"105:","169"
"110:","170"
"115:","170"
"120:","172"
"125:","169"
"130:","171"
"135:","164"
"140:","173"
"145:","169"
"150:","170"
"155:","174"
"160:","175"
"165:","173"
"170:","173"
"175:","171"
"180:","171"
"185:","172"
"190:","173"
"195:","168"
"200:","168"
"205:","172"
"210:","171"
"215:","172"
"220:","167"
"225:","167"
"230:","171"
"235:","171"
"240:","172"
