"xseconds,"rate"
"5:","180"
"10:","225"
"15:","239"
"20:","248"
"25:","245"
"30:","235"
"35:","231"
"40:","247"
"45:","242"
"50:","245"
"55:","239"
"60:","238"
"65:","239"
"70:","242"
"75:","241"
"80:","242"
"85:","241"
"90:","244"
"95:","241"
"100:","245"
"105:","235"
"110:","237"
"115:","244"
"120:","232"
"125:","228"
"130:","241"
"135:","242"
"140:","241"
"145:","240"
"150:","242"
"155:","237"
"160:","237"
"165:","242"
"170:","244"
"175:","247"
"180:","239"
"185:","253"
"190:","237"
"195:","240"
"200:","247"
"205:","253"
"210:","244"
"215:","243"
"220:","241"
"225:","244"
"230:","272"
"235:","335"
"240:","399"
