"xseconds,"rate"
"5:","196"
"10:","246"
"15:","244"
"20:","241"
"25:","246"
"30:","252"
"35:","243"
"40:","246"
"45:","248"
"50:","248"
"55:","251"
"60:","252"
"65:","254"
"70:","248"
"75:","251"
"80:","252"
"85:","250"
"90:","242"
"95:","246"
"100:","248"
"105:","243"
"110:","244"
"115:","249"
"120:","248"
"125:","247"
"130:","249"
"135:","250"
"140:","261"
"145:","257"
"150:","207"
"155:","238"
"160:","205"
"165:","250"
"170:","256"
"175:","252"
"180:","232"
"185:","244"
"190:","244"
"195:","246"
"200:","246"
"205:","240"
"210:","250"
"215:","245"
"220:","252"
"225:","260"
"230:","242"
"235:","326"
"240:","397"
