"xseconds,"rate"
"5:","279"
"10:","188"
"15:","197"
"20:","209"
"25:","200"
"30:","198"
"35:","203"
"40:","204"
"45:","209"
"50:","212"
"55:","211"
"60:","200"
"65:","200"
"70:","194"
"75:","200"
"80:","202"
"85:","208"
"90:","197"
"95:","202"
"100:","206"
"105:","209"
"110:","204"
"115:","217"
"120:","205"
"125:","199"
"130:","204"
"135:","205"
"140:","200"
"145:","216"
"150:","206"
"155:","201"
"160:","200"
"165:","209"
"170:","198"
"175:","204"
"180:","197"
"185:","198"
"190:","207"
"195:","204"
"200:","206"
"205:","198"
"210:","198"
"215:","214"
"220:","197"
"225:","193"
"230:","198"
"235:","198"
"240:","247"
