"xseconds,"rate"
"5:","218"
"10:","239"
"15:","230"
"20:","228"
"25:","234"
"30:","231"
"35:","246"
"40:","223"
"45:","238"
"50:","241"
"55:","237"
"60:","234"
"65:","239"
"70:","237"
"75:","236"
"80:","224"
"85:","231"
"90:","235"
"95:","231"
"100:","223"
"105:","233"
"110:","234"
"115:","231"
"120:","233"
"125:","235"
"130:","228"
"135:","222"
"140:","229"
"145:","232"
"150:","227"
"155:","232"
"160:","227"
"165:","232"
"170:","238"
"175:","229"
"180:","241"
"185:","231"
"190:","237"
"195:","241"
"200:","233"
"205:","235"
"210:","235"
"215:","224"
"220:","234"
"225:","227"
"230:","243"
"235:","310"
"240:","408"
