"xseconds,"rate"
"5:","278"
"10:","229"
"15:","234"
"20:","224"
"25:","224"
"30:","217"
"35:","218"
"40:","216"
"45:","220"
"50:","215"
"55:","209"
"60:","218"
"65:","217"
"70:","208"
"75:","214"
"80:","223"
"85:","210"
"90:","219"
"95:","213"
"100:","210"
"105:","218"
"110:","214"
"115:","214"
"120:","220"
"125:","211"
"130:","223"
"135:","215"
"140:","219"
"145:","218"
"150:","212"
"155:","226"
"160:","217"
"165:","218"
"170:","215"
"175:","213"
"180:","217"
"185:","214"
"190:","217"
"195:","211"
"200:","225"
"205:","210"
"210:","215"
"215:","219"
"220:","204"
"225:","213"
"230:","216"
"235:","222"
"240:","268"
