"xseconds,"rate"
"5:","219"
"10:","243"
"15:","244"
"20:","240"
"25:","237"
"30:","247"
"35:","249"
"40:","242"
"45:","244"
"50:","242"
"55:","237"
"60:","238"
"65:","247"
"70:","251"
"75:","232"
"80:","249"
"85:","221"
"90:","217"
"95:","236"
"100:","211"
"105:","232"
"110:","250"
"115:","242"
"120:","225"
"125:","214"
"130:","188"
"135:","220"
"140:","240"
"145:","229"
"150:","215"
"155:","234"
"160:","240"
"165:","219"
"170:","229"
"175:","233"
"180:","233"
"185:","253"
"190:","232"
"195:","239"
"200:","234"
"205:","238"
"210:","249"
"215:","220"
"220:","244"
"225:","244"
"230:","257"
"235:","310"
"240:","399"
