"xseconds,"rate"
"5:","213"
"10:","231"
"15:","233"
"20:","224"
"25:","223"
"30:","233"
"35:","237"
"40:","229"
"45:","222"
"50:","229"
"55:","226"
"60:","225"
"65:","234"
"70:","237"
"75:","223"
"80:","238"
"85:","213"
"90:","206"
"95:","228"
"100:","206"
"105:","223"
"110:","240"
"115:","233"
"120:","213"
"125:","209"
"130:","186"
"135:","213"
"140:","234"
"145:","222"
"150:","211"
"155:","230"
"160:","227"
"165:","214"
"170:","219"
"175:","227"
"180:","225"
"185:","246"
"190:","219"
"195:","230"
"200:","214"
"205:","227"
"210:","235"
"215:","213"
"220:","231"
"225:","229"
"230:","250"
"235:","303"
"240:","399"
