"xseconds,"rate"
"5:","283"
"10:","192"
"15:","204"
"20:","218"
"25:","211"
"30:","210"
"35:","216"
"40:","212"
"45:","219"
"50:","219"
"55:","219"
"60:","210"
"65:","211"
"70:","202"
"75:","206"
"80:","209"
"85:","219"
"90:","204"
"95:","210"
"100:","212"
"105:","216"
"110:","209"
"115:","222"
"120:","212"
"125:","207"
"130:","212"
"135:","218"
"140:","209"
"145:","220"
"150:","219"
"155:","207"
"160:","209"
"165:","218"
"170:","206"
"175:","211"
"180:","207"
"185:","207"
"190:","213"
"195:","214"
"200:","213"
"205:","203"
"210:","199"
"215:","220"
"220:","206"
"225:","204"
"230:","205"
"235:","205"
"240:","247"
