"xseconds,"rate"
"5:","283"
"10:","183"
"15:","208"
"20:","200"
"25:","211"
"30:","202"
"35:","202"
"40:","208"
"45:","211"
"50:","205"
"55:","207"
"60:","200"
"65:","212"
"70:","210"
"75:","213"
"80:","215"
"85:","207"
"90:","213"
"95:","213"
"100:","203"
"105:","218"
"110:","207"
"115:","208"
"120:","211"
"125:","210"
"130:","211"
"135:","215"
"140:","208"
"145:","201"
"150:","220"
"155:","184"
"160:","202"
"165:","183"
"170:","209"
"175:","214"
"180:","209"
"185:","204"
"190:","213"
"195:","217"
"200:","209"
"205:","205"
"210:","205"
"215:","216"
"220:","218"
"225:","210"
"230:","208"
"235:","212"
"240:","234"
