"xseconds,"rate"
"5:","179"
"10:","173"
"15:","244"
"20:","244"
"25:","238"
"30:","239"
"35:","231"
"40:","242"
"45:","231"
"50:","241"
"55:","243"
"60:","237"
"65:","232"
"70:","244"
"75:","240"
"80:","248"
"85:","235"
"90:","240"
"95:","240"
"100:","242"
"105:","235"
"110:","235"
"115:","237"
"120:","237"
"125:","231"
"130:","239"
"135:","245"
"140:","242"
"145:","244"
"150:","245"
"155:","247"
"160:","248"
"165:","246"
"170:","239"
"175:","231"
"180:","239"
"185:","234"
"190:","232"
"195:","240"
"200:","246"
"205:","242"
"210:","233"
"215:","245"
"220:","237"
"225:","244"
"230:","267"
"235:","335"
"240:","396"
