"xseconds,"rate"
"5:","464"
"10:","254"
"15:","187"
"20:","167"
"25:","166"
"30:","171"
"35:","170"
"40:","172"
"45:","170"
"50:","170"
"55:","167"
"60:","169"
"65:","170"
"70:","172"
"75:","171"
"80:","171"
"85:","171"
"90:","167"
"95:","171"
"100:","172"
"105:","170"
"110:","166"
"115:","163"
"120:","172"
"125:","173"
"130:","174"
"135:","170"
"140:","172"
"145:","169"
"150:","169"
"155:","172"
"160:","173"
"165:","172"
"170:","170"
"175:","168"
"180:","171"
"185:","173"
"190:","172"
"195:","168"
"200:","173"
"205:","171"
"210:","172"
"215:","173"
"220:","173"
"225:","170"
"230:","170"
"235:","171"
"240:","172"
