"xseconds,"rate"
"5:","215"
"10:","243"
"15:","236"
"20:","221"
"25:","234"
"30:","236"
"35:","243"
"40:","223"
"45:","238"
"50:","241"
"55:","237"
"60:","232"
"65:","235"
"70:","237"
"75:","237"
"80:","225"
"85:","224"
"90:","229"
"95:","230"
"100:","222"
"105:","231"
"110:","239"
"115:","232"
"120:","235"
"125:","238"
"130:","225"
"135:","220"
"140:","230"
"145:","231"
"150:","231"
"155:","233"
"160:","224"
"165:","232"
"170:","239"
"175:","237"
"180:","234"
"185:","226"
"190:","238"
"195:","239"
"200:","235"
"205:","234"
"210:","236"
"215:","222"
"220:","233"
"225:","226"
"230:","242"
"235:","301"
"240:","396"
