"xseconds,"rate"
"5:","281"
"10:","213"
"15:","213"
"20:","204"
"25:","195"
"30:","196"
"35:","209"
"40:","197"
"45:","198"
"50:","202"
"55:","199"
"60:","200"
"65:","198"
"70:","193"
"75:","199"
"80:","195"
"85:","191"
"90:","199"
"95:","200"
"100:","206"
"105:","190"
"110:","198"
"115:","205"
"120:","194"
"125:","200"
"130:","202"
"135:","201"
"140:","201"
"145:","198"
"150:","199"
"155:","202"
"160:","198"
"165:","198"
"170:","203"
"175:","195"
"180:","197"
"185:","202"
"190:","191"
"195:","194"
"200:","190"
"205:","205"
"210:","196"
"215:","187"
"220:","206"
"225:","199"
"230:","198"
"235:","215"
"240:","248"
