"xseconds,"rate"
"5:","179"
"10:","132"
"15:","109"
"20:","170"
"25:","169"
"30:","168"
"35:","165"
"40:","170"
"45:","164"
"50:","171"
"55:","167"
"60:","170"
"65:","166"
"70:","170"
"75:","167"
"80:","170"
"85:","169"
"90:","170"
"95:","169"
"100:","170"
"105:","168"
"110:","170"
"115:","170"
"120:","171"
"125:","169"
"130:","169"
"135:","168"
"140:","169"
"145:","170"
"150:","171"
"155:","169"
"160:","161"
"165:","163"
"170:","159"
"175:","167"
"180:","167"
"185:","169"
"190:","166"
"195:","171"
"200:","170"
"205:","164"
"210:","170"
"215:","169"
"220:","170"
"225:","170"
"230:","172"
"235:","170"
"240:","168"
