"xseconds,"rate"
"5:","179"
"10:","213"
"15:","221"
"20:","230"
"25:","232"
"30:","220"
"35:","219"
"40:","233"
"45:","235"
"50:","229"
"55:","229"
"60:","227"
"65:","226"
"70:","228"
"75:","229"
"80:","223"
"85:","222"
"90:","228"
"95:","224"
"100:","233"
"105:","224"
"110:","226"
"115:","236"
"120:","222"
"125:","214"
"130:","235"
"135:","229"
"140:","225"
"145:","231"
"150:","232"
"155:","225"
"160:","224"
"165:","229"
"170:","233"
"175:","236"
"180:","229"
"185:","241"
"190:","224"
"195:","230"
"200:","234"
"205:","243"
"210:","233"
"215:","229"
"220:","225"
"225:","227"
"230:","264"
"235:","329"
"240:","398"
