"xseconds,"rate"
"5:","202"
"10:","137"
"15:","154"
"20:","160"
"25:","171"
"30:","170"
"35:","172"
"40:","171"
"45:","172"
"50:","171"
"55:","169"
"60:","172"
"65:","170"
"70:","171"
"75:","173"
"80:","165"
"85:","169"
"90:","169"
"95:","169"
"100:","169"
"105:","173"
"110:","166"
"115:","168"
"120:","172"
"125:","170"
"130:","171"
"135:","171"
"140:","169"
"145:","171"
"150:","171"
"155:","173"
"160:","171"
"165:","170"
"170:","172"
"175:","170"
"180:","170"
"185:","172"
"190:","173"
"195:","173"
"200:","166"
"205:","160"
"210:","166"
"215:","170"
"220:","169"
"225:","164"
"230:","172"
"235:","169"
"240:","169"
