"xseconds,"rate"
"5:","232"
"10:","164"
"15:","201"
"20:","202"
"25:","198"
"30:","199"
"35:","194"
"40:","201"
"45:","219"
"50:","204"
"55:","207"
"60:","197"
"65:","205"
"70:","210"
"75:","208"
"80:","196"
"85:","200"
"90:","204"
"95:","204"
"100:","198"
"105:","206"
"110:","198"
"115:","202"
"120:","196"
"125:","208"
"130:","198"
"135:","205"
"140:","205"
"145:","208"
"150:","200"
"155:","200"
"160:","204"
"165:","202"
"170:","194"
"175:","206"
"180:","205"
"185:","204"
"190:","204"
"195:","210"
"200:","201"
"205:","200"
"210:","200"
"215:","198"
"220:","207"
"225:","192"
"230:","198"
"235:","203"
"240:","250"
