"xseconds,"rate"
"5:","218"
"10:","237"
"15:","243"
"20:","244"
"25:","248"
"30:","243"
"35:","248"
"40:","244"
"45:","240"
"50:","245"
"55:","252"
"60:","241"
"65:","235"
"70:","242"
"75:","247"
"80:","252"
"85:","247"
"90:","248"
"95:","241"
"100:","246"
"105:","246"
"110:","251"
"115:","251"
"120:","246"
"125:","240"
"130:","246"
"135:","242"
"140:","241"
"145:","245"
"150:","252"
"155:","253"
"160:","241"
"165:","248"
"170:","233"
"175:","241"
"180:","246"
"185:","240"
"190:","233"
"195:","247"
"200:","245"
"205:","237"
"210:","238"
"215:","242"
"220:","251"
"225:","238"
"230:","252"
"235:","304"
"240:","393"
