"xseconds,"rate"
"5:","172"
"10:","176"
"15:","287"
"20:","287"
"25:","295"
"30:","276"
"35:","300"
"40:","297"
"45:","285"
"50:","305"
"55:","286"
"60:","289"
"65:","290"
"70:","286"
"75:","283"
"80:","281"
"85:","293"
"90:","285"
"95:","293"
"100:","285"
"105:","293"
"110:","298"
"115:","287"
"120:","291"
"125:","278"
"130:","292"
"135:","279"
"140:","283"
"145:","298"
"150:","284"
"155:","285"
"160:","277"
"165:","292"
"170:","282"
"175:","282"
"180:","292"
"185:","287"
"190:","303"
"195:","281"
"200:","281"
"205:","290"
"210:","285"
"215:","295"
"220:","284"
"225:","298"
"230:","280"
"235:","353"
"240:","397"
