"xseconds,"rate"
"5:","309"
"10:","240"
"15:","223"
"20:","212"
"25:","198"
"30:","200"
"35:","188"
"40:","199"
"45:","201"
"50:","191"
"55:","198"
"60:","202"
"65:","206"
"70:","205"
"75:","208"
"80:","194"
"85:","188"
"90:","215"
"95:","209"
"100:","215"
"105:","212"
"110:","214"
"115:","213"
"120:","210"
"125:","209"
"130:","208"
"135:","211"
"140:","214"
"145:","206"
"150:","211"
"155:","201"
"160:","221"
"165:","213"
"170:","206"
"175:","215"
"180:","212"
"185:","210"
"190:","206"
"195:","208"
"200:","214"
"205:","211"
"210:","206"
"215:","203"
"220:","204"
"225:","206"
"230:","207"
"235:","222"
"240:","242"
