"xseconds,"rate"
"5:","281"
"10:","182"
"15:","200"
"20:","196"
"25:","205"
"30:","193"
"35:","197"
"40:","201"
"45:","197"
"50:","194"
"55:","198"
"60:","192"
"65:","201"
"70:","207"
"75:","208"
"80:","207"
"85:","202"
"90:","205"
"95:","203"
"100:","194"
"105:","212"
"110:","198"
"115:","198"
"120:","206"
"125:","202"
"130:","199"
"135:","203"
"140:","203"
"145:","195"
"150:","209"
"155:","179"
"160:","198"
"165:","180"
"170:","206"
"175:","204"
"180:","201"
"185:","201"
"190:","209"
"195:","213"
"200:","206"
"205:","198"
"210:","201"
"215:","210"
"220:","215"
"225:","199"
"230:","200"
"235:","208"
"240:","234"
