"xseconds,"rate"
"5:","234"
"10:","195"
"15:","205"
"20:","216"
"25:","208"
"30:","189"
"35:","204"
"40:","204"
"45:","199"
"50:","213"
"55:","209"
"60:","192"
"65:","215"
"70:","209"
"75:","219"
"80:","205"
"85:","213"
"90:","187"
"95:","209"
"100:","216"
"105:","181"
"110:","213"
"115:","208"
"120:","196"
"125:","191"
"130:","199"
"135:","163"
"140:","203"
"145:","203"
"150:","203"
"155:","189"
"160:","211"
"165:","212"
"170:","202"
"175:","202"
"180:","189"
"185:","205"
"190:","196"
"195:","215"
"200:","206"
"205:","206"
"210:","198"
"215:","215"
"220:","212"
"225:","211"
"230:","223"
"235:","223"
"240:","244"
