"xseconds,"rate"
"5:","429"
"10:","301"
"15:","202"
"20:","164"
"25:","166"
"30:","172"
"35:","170"
"40:","173"
"45:","170"
"50:","164"
"55:","168"
"60:","171"
"65:","172"
"70:","170"
"75:","172"
"80:","169"
"85:","174"
"90:","174"
"95:","174"
"100:","169"
"105:","168"
"110:","173"
"115:","171"
"120:","173"
"125:","172"
"130:","167"
"135:","168"
"140:","172"
"145:","175"
"150:","175"
"155:","173"
"160:","172"
"165:","171"
"170:","173"
"175:","170"
"180:","172"
"185:","174"
"190:","172"
"195:","173"
"200:","172"
"205:","173"
"210:","175"
"215:","175"
"220:","168"
"225:","170"
"230:","166"
"235:","174"
"240:","168"
