"xseconds,"rate"
"5:","229"
"10:","189"
"15:","206"
"20:","201"
"25:","209"
"30:","200"
"35:","204"
"40:","198"
"45:","200"
"50:","197"
"55:","205"
"60:","207"
"65:","199"
"70:","209"
"75:","204"
"80:","196"
"85:","210"
"90:","207"
"95:","207"
"100:","206"
"105:","195"
"110:","206"
"115:","205"
"120:","203"
"125:","202"
"130:","211"
"135:","207"
"140:","209"
"145:","200"
"150:","206"
"155:","201"
"160:","207"
"165:","199"
"170:","202"
"175:","206"
"180:","202"
"185:","212"
"190:","204"
"195:","209"
"200:","203"
"205:","209"
"210:","206"
"215:","201"
"220:","195"
"225:","200"
"230:","206"
"235:","209"
"240:","249"
