"xseconds,"rate"
"5:","292"
"10:","296"
"15:","197"
"20:","164"
"25:","166"
"30:","172"
"35:","170"
"40:","172"
"45:","171"
"50:","164"
"55:","168"
"60:","172"
"65:","172"
"70:","171"
"75:","172"
"80:","169"
"85:","174"
"90:","174"
"95:","174"
"100:","169"
"105:","169"
"110:","173"
"115:","171"
"120:","173"
"125:","172"
"130:","166"
"135:","168"
"140:","174"
"145:","175"
"150:","174"
"155:","173"
"160:","171"
"165:","172"
"170:","173"
"175:","170"
"180:","171"
"185:","175"
"190:","171"
"195:","174"
"200:","172"
"205:","172"
"210:","175"
"215:","174"
"220:","168"
"225:","171"
"230:","166"
"235:","174"
"240:","169"
