"xseconds,"rate"
"5:","177"
"10:","124"
"15:","163"
"20:","174"
"25:","169"
"30:","172"
"35:","167"
"40:","175"
"45:","170"
"50:","168"
"55:","170"
"60:","171"
"65:","173"
"70:","171"
"75:","171"
"80:","171"
"85:","170"
"90:","174"
"95:","170"
"100:","172"
"105:","164"
"110:","170"
"115:","168"
"120:","170"
"125:","172"
"130:","172"
"135:","172"
"140:","169"
"145:","170"
"150:","173"
"155:","168"
"160:","170"
"165:","164"
"170:","164"
"175:","169"
"180:","170"
"185:","173"
"190:","172"
"195:","173"
"200:","171"
"205:","172"
"210:","168"
"215:","172"
"220:","172"
"225:","166"
"230:","171"
"235:","170"
"240:","172"
