"xseconds,"rate"
"5:","161"
"10:","128"
"15:","114"
"20:","170"
"25:","169"
"30:","169"
"35:","165"
"40:","169"
"45:","165"
"50:","171"
"55:","167"
"60:","169"
"65:","168"
"70:","170"
"75:","167"
"80:","171"
"85:","169"
"90:","170"
"95:","170"
"100:","169"
"105:","168"
"110:","170"
"115:","170"
"120:","171"
"125:","168"
"130:","167"
"135:","170"
"140:","168"
"145:","170"
"150:","171"
"155:","169"
"160:","161"
"165:","163"
"170:","156"
"175:","169"
"180:","167"
"185:","169"
"190:","167"
"195:","171"
"200:","169"
"205:","164"
"210:","169"
"215:","169"
"220:","171"
"225:","169"
"230:","173"
"235:","170"
"240:","171"
