"xseconds,"rate"
"5:","278"
"10:","277"
"15:","185"
"20:","169"
"25:","168"
"30:","171"
"35:","163"
"40:","169"
"45:","171"
"50:","168"
"55:","167"
"60:","165"
"65:","165"
"70:","174"
"75:","173"
"80:","160"
"85:","164"
"90:","172"
"95:","156"
"100:","163"
"105:","167"
"110:","153"
"115:","165"
"120:","165"
"125:","166"
"130:","165"
"135:","167"
"140:","150"
"145:","164"
"150:","167"
"155:","157"
"160:","158"
"165:","157"
"170:","167"
"175:","161"
"180:","166"
"185:","163"
"190:","167"
"195:","169"
"200:","170"
"205:","170"
"210:","170"
"215:","165"
"220:","170"
"225:","161"
"230:","165"
"235:","170"
"240:","175"
