"xseconds,"rate"
"5:","320"
"10:","245"
"15:","164"
"20:","168"
"25:","167"
"30:","170"
"35:","172"
"40:","171"
"45:","171"
"50:","169"
"55:","169"
"60:","169"
"65:","169"
"70:","173"
"75:","171"
"80:","170"
"85:","169"
"90:","168"
"95:","172"
"100:","172"
"105:","168"
"110:","164"
"115:","167"
"120:","171"
"125:","173"
"130:","172"
"135:","170"
"140:","172"
"145:","168"
"150:","168"
"155:","173"
"160:","173"
"165:","170"
"170:","170"
"175:","169"
"180:","172"
"185:","172"
"190:","172"
"195:","169"
"200:","172"
"205:","172"
"210:","172"
"215:","173"
"220:","173"
"225:","168"
"230:","169"
"235:","171"
"240:","176"
