"xseconds,"rate"
"5:","255"
"10:","305"
"15:","205"
"20:","169"
"25:","168"
"30:","171"
"35:","166"
"40:","170"
"45:","169"
"50:","168"
"55:","166"
"60:","165"
"65:","167"
"70:","172"
"75:","174"
"80:","163"
"85:","164"
"90:","169"
"95:","160"
"100:","165"
"105:","162"
"110:","153"
"115:","167"
"120:","164"
"125:","166"
"130:","165"
"135:","169"
"140:","153"
"145:","159"
"150:","170"
"155:","157"
"160:","161"
"165:","153"
"170:","167"
"175:","161"
"180:","170"
"185:","160"
"190:","170"
"195:","167"
"200:","168"
"205:","172"
"210:","169"
"215:","169"
"220:","166"
"225:","165"
"230:","161"
"235:","170"
"240:","170"
